item_pedido_id,pedido_id,produto_id,quantidade,valor_unitario,desconto,custo_produto
1957,1231,178,3,313.08,0.0,218.93
1958,1232,178,5,313.08,0.0,218.93
1959,1233,133,5,1117.69,0.0,811.11
1960,1234,136,5,1135.94,0.0,531.16
1961,1235,11,1,443.59,0.0,309.23
1962,1235,164,2,855.87,0.0,415.6
1963,1235,155,5,514.03,0.0,246.82
1964,1235,36,4,631.0,0.0,410.1
1965,1236,160,3,1301.86,0.0,988.45
1966,1237,10,1,1851.92,0.0,804.04
1967,1238,76,2,1342.28,0.0,833.02
1968,1239,4,1,485.08,0.0,276.4
1969,1240,163,3,1692.17,0.0,1235.37
1970,1240,88,1,787.49,0.0,617.53
1971,1241,46,1,1450.83,0.0,811.15
1972,1242,87,3,1665.43,0.0,1319.95
1973,1243,178,5,313.08,0.0,218.93
1974,1244,76,3,1342.28,0.0,833.02
1975,1244,43,5,1301.52,0.0,968.32
1976,1244,39,5,1123.5,0.0,845.6
1977,1245,45,4,1427.63,0.0,649.18
1978,1245,136,5,1135.94,1342.44,531.16
1979,1245,193,1,1286.49,0.0,650.46
1980,1246,164,2,855.87,0.0,415.6
1981,1247,47,1,80.37,13.99,55.36
1982,1248,39,5,1123.5,0.0,845.6
1983,1249,105,1,1693.14,0.0,1118.35
1984,1249,55,2,1625.56,0.0,1084.23
1985,1249,196,1,1789.23,0.0,1274.42
1986,1249,114,3,550.74,0.0,398.76
1987,1250,19,3,1244.37,0.0,689.09
1988,1251,134,1,1107.87,0.0,856.66
1989,1252,147,4,1448.67,0.0,1074.13
1990,1253,128,2,669.04,0.0,385.97
1991,1254,159,5,650.97,0.0,303.93
1992,1255,193,3,1286.49,0.0,650.46
1993,1255,49,4,1454.6,0.0,796.35
1994,1255,80,3,1838.71,0.0,1403.47
1995,1256,146,3,102.77,0.0,65.08
1996,1256,196,5,1789.23,0.0,1274.42
1997,1256,50,2,1959.37,0.0,1210.65
1998,1256,130,4,1026.46,0.0,684.18
1999,1257,48,5,94.01,0.0,39.69
2000,1258,24,3,230.86,0.0,152.2
2001,1259,162,4,1313.35,0.0,970.54
2002,1259,60,1,244.05,0.0,172.59
2003,1259,22,5,1656.33,0.0,974.93
2004,1259,67,1,44.24,0.0,32.1
2005,1260,36,4,631.0,0.0,410.1
2006,1260,31,4,1427.76,0.0,677.02
2007,1261,6,1,210.87,0.0,118.71
2008,1261,24,1,230.86,0.0,152.2
2009,1262,56,4,1898.48,0.0,1281.98
2010,1263,9,2,703.35,0.0,545.99
2011,1263,102,2,1321.27,0.0,743.25
2012,1264,168,5,1383.69,0.0,772.94
2013,1265,52,5,758.6,0.0,349.5
2014,1265,18,4,1640.19,0.0,682.92
2015,1266,55,5,1625.56,0.0,1084.23
2016,1267,102,3,1321.27,0.0,743.25
2017,1267,39,3,1123.5,0.0,845.6
2018,1268,195,5,1262.73,0.0,998.94
2019,1268,14,5,1299.6,0.0,584.06
2020,1268,12,1,189.4,0.0,115.44
2021,1269,72,5,1578.05,0.0,673.47
2022,1270,152,4,74.94,0.0,48.99
2023,1271,103,1,1779.65,0.0,828.81
2024,1272,25,3,1780.3,0.0,921.25
2025,1272,27,1,1540.8,0.0,825.81
2026,1273,96,2,1599.38,0.0,1029.16
2027,1273,24,2,230.86,0.0,152.2
2028,1274,152,3,74.94,0.0,48.99
2029,1275,190,1,211.2,0.0,93.15
2030,1276,91,1,1145.97,0.0,864.29
2031,1276,46,4,1450.83,0.0,811.15
2032,1277,166,3,1401.09,0.0,578.92
2033,1278,66,3,44.39,0.0,27.87
2034,1278,130,1,1026.46,0.0,684.18
2035,1278,36,4,631.0,0.0,410.1
2036,1278,81,2,1867.35,924.31,1083.79
2037,1279,25,5,1780.3,0.0,921.25
2038,1279,20,5,923.5,0.0,524.66
2039,1279,94,2,1824.03,0.0,1151.49
2040,1280,196,3,1789.23,0.0,1274.42
2041,1281,115,3,1403.72,0.0,946.66
2042,1281,19,2,1244.37,0.0,689.09
2043,1282,67,2,44.24,0.0,32.1
2044,1283,70,1,79.77,0.0,59.42
2045,1284,112,3,1079.04,0.0,485.89
2046,1285,33,1,1699.17,0.0,1092.46
2047,1286,128,5,669.04,0.0,385.97
2048,1287,115,5,1403.72,0.0,946.66
2049,1287,189,3,1012.17,0.0,623.86
2050,1288,77,5,229.07,0.0,129.11
2051,1289,127,5,274.15,0.0,190.98
2052,1290,99,4,1468.4,0.0,680.95
2053,1291,83,2,1632.46,0.0,1273.19
2054,1292,171,4,964.56,0.0,672.88
2055,1293,124,4,143.66,0.0,100.67
2056,1294,148,1,279.67,0.0,165.89
2057,1294,21,4,1550.37,0.0,740.39
2058,1295,147,2,1448.67,0.0,1074.13
2059,1295,69,5,773.25,0.0,527.62
2060,1296,150,2,273.99,0.0,205.97
2061,1296,68,4,1964.1,0.0,1434.5
2062,1297,148,5,279.67,0.0,165.89
2063,1298,104,3,501.79,150.93,368.22
2064,1299,153,2,1917.53,0.0,1273.36
2065,1300,90,2,1137.0,0.0,867.42
2066,1300,185,5,1346.26,0.0,659.71
2067,1301,195,2,1262.73,0.0,998.94
2068,1302,23,5,1754.74,0.0,904.77
2069,1302,5,1,1814.77,0.0,879.14
2070,1303,132,1,481.94,0.0,268.63
2071,1303,38,4,1159.87,0.0,652.51
2072,1304,70,3,79.77,0.0,59.42
2073,1304,41,4,402.84,0.0,311.35
2074,1305,46,1,1450.83,0.0,811.15
2075,1306,119,3,1743.46,0.0,764.22
2076,1307,49,1,1454.6,0.0,796.35
2077,1307,24,2,230.86,0.0,152.2
2078,1308,73,1,375.74,0.0,185.09
2079,1308,138,5,1358.21,0.0,571.38
2080,1308,181,5,1918.34,0.0,1274.22
2081,1308,67,3,44.24,0.0,32.1
2082,1309,141,2,803.29,0.0,419.39
2083,1309,166,3,1401.09,0.0,578.92
2084,1309,52,1,758.6,0.0,349.5
2085,1309,69,1,773.25,0.0,527.62
2086,1310,191,3,449.7,0.0,329.73
2087,1311,56,2,1898.48,0.0,1281.98
2088,1312,97,4,67.78,0.0,43.85
2089,1313,119,4,1743.46,0.0,764.22
2090,1314,157,5,1462.71,0.0,1110.42
2091,1314,109,4,137.41,0.0,101.71
2092,1315,122,2,1533.34,0.0,1213.91
2093,1316,75,1,138.5,0.0,97.82
2094,1317,12,3,189.4,0.0,115.44
2095,1317,53,3,1759.36,0.0,784.62
2096,1317,112,5,1079.04,0.0,485.89
2097,1318,162,5,1313.35,0.0,970.54
2098,1318,82,1,348.59,0.0,233.79
2099,1319,140,3,1641.32,0.0,878.94
2100,1320,115,3,1403.72,0.0,946.66
2101,1320,14,1,1299.6,0.0,584.06
2102,1320,18,3,1640.19,0.0,682.92
2103,1321,119,3,1743.46,0.0,764.22
2104,1322,30,3,728.37,0.0,348.68
2105,1323,79,4,761.85,0.0,305.66
2106,1323,64,2,834.47,0.0,553.62
2107,1324,71,5,1279.98,837.79,766.22
2108,1324,51,4,916.53,0.0,622.22
2109,1325,184,1,434.04,0.0,273.06
2110,1325,33,5,1699.17,0.0,1092.46
2111,1325,60,2,244.05,52.59,172.59
2112,1326,83,2,1632.46,0.0,1273.19
2113,1326,135,2,336.54,0.0,262.1
2114,1327,172,1,368.33,0.0,227.04
2115,1327,106,4,1387.22,0.0,988.49
2116,1328,53,3,1759.36,0.0,784.62
2117,1329,91,1,1145.97,0.0,864.29
2118,1330,20,5,923.5,0.0,524.66
2119,1331,108,2,380.52,0.0,185.67
2120,1332,151,4,1890.0,0.0,1450.48
2121,1332,155,2,514.03,0.0,246.82
2122,1333,113,1,241.55,0.0,119.77
2123,1334,44,5,1133.78,0.0,558.31
2124,1335,149,5,1426.18,0.0,1083.22
2125,1336,32,5,821.57,0.0,594.11
2126,1337,31,3,1427.76,0.0,677.02
2127,1338,65,5,1085.86,0.0,563.07
2128,1339,53,4,1759.36,0.0,784.62
2129,1339,3,1,1836.27,0.0,1338.35
2130,1340,143,1,815.94,0.0,462.44
2131,1341,160,3,1301.86,0.0,988.45
2132,1342,15,1,206.2,0.0,89.41
2133,1343,109,3,137.41,0.0,101.71
2134,1343,195,4,1262.73,0.0,998.94
2135,1344,43,2,1301.52,0.0,968.32
2136,1345,20,4,923.5,0.0,524.66
2137,1345,65,1,1085.86,0.0,563.07
2138,1346,51,5,916.53,0.0,622.22
2139,1347,95,1,569.34,0.0,363.07
2140,1348,111,2,1093.39,0.0,870.98
2141,1349,41,5,402.84,0.0,311.35
2142,1349,182,3,205.62,0.0,146.11
2143,1350,82,5,348.59,0.0,233.79
2144,1351,99,1,1468.4,0.0,680.95
2145,1351,83,2,1632.46,0.0,1273.19
2146,1352,183,4,1244.16,0.0,704.79
2147,1353,38,5,1159.87,0.0,652.51
2148,1354,115,4,1403.72,0.0,946.66
2149,1355,186,1,283.97,0.0,121.34
2150,1356,2,1,837.19,0.0,642.75
2151,1357,172,4,368.33,0.0,227.04
2152,1357,38,4,1159.87,0.0,652.51
2153,1357,59,1,645.21,0.0,375.76
2154,1357,15,4,206.2,0.0,89.41
2155,1358,118,4,1851.52,0.0,1004.31
2156,1359,73,1,375.74,45.51,185.09
2157,1360,100,3,21.34,0.0,9.5
2158,1361,32,5,821.57,0.0,594.11
2159,1362,172,1,368.33,0.0,227.04
2160,1362,102,1,1321.27,0.0,743.25
2161,1362,165,3,1679.14,0.0,729.8
2162,1363,103,3,1779.65,0.0,828.81
2163,1363,198,5,975.1,0.0,592.6
2164,1363,154,2,727.78,0.0,498.54
2165,1363,159,5,650.97,0.0,303.93
2166,1364,28,2,1272.35,0.0,527.11
2167,1365,149,4,1426.18,0.0,1083.22
2168,1366,150,1,273.99,0.0,205.97
2169,1366,189,4,1012.17,0.0,623.86
2170,1367,110,3,370.66,0.0,261.98
2171,1367,175,5,124.17,116.16,66.58
2172,1368,66,2,44.39,0.0,27.87
2173,1368,43,4,1301.52,0.0,968.32
2174,1368,180,1,376.07,0.0,239.65
2175,1369,138,1,1358.21,82.9,571.38
2176,1370,196,5,1789.23,0.0,1274.42
2177,1370,99,1,1468.4,0.0,680.95
2178,1371,194,1,1708.15,0.0,1328.97
2179,1372,138,3,1358.21,0.0,571.38
2180,1373,20,2,923.5,0.0,524.66
2181,1374,74,2,161.49,0.0,100.7
2182,1375,72,2,1578.05,0.0,673.47
2183,1376,8,5,1132.93,0.0,657.5
2184,1377,54,1,356.37,0.0,178.42
2185,1377,199,5,974.73,0.0,667.3
2186,1378,10,3,1851.92,0.0,804.04
2187,1378,24,2,230.86,0.0,152.2
2188,1379,26,1,1350.64,0.0,734.78
2189,1380,49,5,1454.6,0.0,796.35
2190,1381,196,5,1789.23,0.0,1274.42
2191,1382,7,3,1075.18,0.0,590.15
2192,1383,31,5,1427.76,0.0,677.02
2193,1383,116,1,1825.64,0.0,1227.86
2194,1384,191,4,449.7,0.0,329.73
2195,1384,42,3,275.79,0.0,193.08
2196,1385,158,5,780.16,0.0,574.57
2197,1386,115,4,1403.72,0.0,946.66
2198,1387,188,1,1304.63,0.0,906.36
2199,1387,169,3,1294.51,0.0,892.02
2200,1388,150,1,273.99,0.0,205.97
2201,1389,18,2,1640.19,0.0,682.92
2202,1389,113,4,241.55,0.0,119.77
2203,1389,22,3,1656.33,0.0,974.93
2204,1390,66,3,44.39,0.0,27.87
2205,1391,200,1,339.29,0.0,230.5
2206,1391,149,5,1426.18,0.0,1083.22
2207,1392,103,2,1779.65,0.0,828.81
2208,1393,4,5,485.08,0.0,276.4
2209,1393,186,1,283.97,0.0,121.34
2210,1394,59,4,645.21,0.0,375.76
2211,1395,90,3,1137.0,0.0,867.42
2212,1396,128,4,669.04,0.0,385.97
2213,1397,140,1,1641.32,0.0,878.94
2214,1398,63,4,1905.36,0.0,1490.14
2215,1398,197,4,26.75,0.0,19.26
2216,1399,179,3,1024.91,0.0,525.28
2217,1400,37,3,1546.53,0.0,654.92
2218,1401,52,5,758.6,0.0,349.5
2219,1401,87,3,1665.43,0.0,1319.95
2220,1402,173,4,690.68,0.0,376.23
2221,1403,44,2,1133.78,0.0,558.31
2222,1403,134,3,1107.87,0.0,856.66
2223,1404,86,5,1418.96,0.0,1031.96
2224,1405,154,2,727.78,0.0,498.54
2225,1406,70,3,79.77,0.0,59.42
2226,1407,4,4,485.08,0.0,276.4
2227,1407,78,4,1120.7,0.0,587.05
2228,1408,198,3,975.1,0.0,592.6
2229,1408,156,1,1666.63,0.0,1009.57
2230,1408,91,4,1145.97,0.0,864.29
2231,1409,11,1,443.59,0.0,309.23
2232,1410,91,4,1145.97,0.0,864.29
2233,1411,144,2,600.21,0.0,262.77
2234,1411,10,1,1851.92,0.0,804.04
2235,1411,134,3,1107.87,0.0,856.66
2236,1412,46,4,1450.83,0.0,811.15
2237,1412,196,3,1789.23,0.0,1274.42
2238,1412,169,1,1294.51,0.0,892.02
2239,1413,184,4,434.04,0.0,273.06
2240,1414,43,2,1301.52,0.0,968.32
2241,1414,186,3,283.97,0.0,121.34
2242,1414,155,3,514.03,0.0,246.82
2243,1414,178,2,313.08,145.7,218.93
2244,1415,101,5,1731.99,0.0,764.96
2245,1416,173,2,690.68,0.0,376.23
2246,1417,143,3,815.94,0.0,462.44
2247,1418,123,4,1833.93,0.0,748.85
2248,1418,60,2,244.05,0.0,172.59
2249,1419,114,5,550.74,0.0,398.76
2250,1420,14,5,1299.6,0.0,584.06
2251,1420,181,5,1918.34,0.0,1274.22
2252,1421,96,4,1599.38,0.0,1029.16
2253,1422,68,2,1964.1,0.0,1434.5
2254,1423,115,1,1403.72,0.0,946.66
2255,1424,48,2,94.01,0.0,39.69
2256,1425,165,4,1679.14,0.0,729.8
2257,1426,33,2,1699.17,0.0,1092.46
2258,1426,115,2,1403.72,0.0,946.66
2259,1427,69,4,773.25,0.0,527.62
2260,1428,86,3,1418.96,0.0,1031.96
2261,1429,124,4,143.66,0.0,100.67
2262,1430,35,2,965.01,0.0,596.86
2263,1431,177,5,1162.25,0.0,785.93
2264,1431,73,3,375.74,0.0,185.09
2265,1432,94,1,1824.03,0.0,1151.49
2266,1433,127,4,274.15,0.0,190.98
2267,1433,19,2,1244.37,0.0,689.09
2268,1434,27,5,1540.8,0.0,825.81
2269,1435,24,4,230.86,0.0,152.2
2270,1436,100,5,21.34,0.0,9.5
2271,1436,184,1,434.04,0.0,273.06
2272,1436,159,3,650.97,0.0,303.93
2273,1436,83,1,1632.46,0.0,1273.19
2274,1437,169,3,1294.51,0.0,892.02
2275,1438,32,5,821.57,0.0,594.11
2276,1439,59,2,645.21,0.0,375.76
2277,1440,55,1,1625.56,340.7,1084.23
2278,1440,196,3,1789.23,0.0,1274.42
2279,1441,173,2,690.68,0.0,376.23
2280,1441,20,2,923.5,0.0,524.66
2281,1441,107,3,1997.25,0.0,1191.75
2282,1442,154,5,727.78,0.0,498.54
2283,1442,152,4,74.94,0.0,48.99
2284,1442,33,5,1699.17,0.0,1092.46
2285,1442,127,2,274.15,127.71,190.98
2286,1443,27,3,1540.8,0.0,825.81
2287,1444,198,1,975.1,0.0,592.6
2288,1444,42,2,275.79,0.0,193.08
2289,1445,107,4,1997.25,0.0,1191.75
2290,1445,167,2,1624.5,0.0,1151.26
2291,1446,161,4,1724.47,0.0,735.43
2292,1446,101,5,1731.99,0.0,764.96
2293,1447,43,3,1301.52,0.0,968.32
2294,1448,140,4,1641.32,0.0,878.94
2295,1449,10,1,1851.92,211.02,804.04
2296,1450,76,5,1342.28,0.0,833.02
2297,1451,3,3,1836.27,0.0,1338.35
2298,1451,158,1,780.16,0.0,574.57
2299,1451,73,4,375.74,0.0,185.09
2300,1451,176,5,193.11,0.0,115.54
2301,1452,41,2,402.84,0.0,311.35
2302,1452,167,5,1624.5,0.0,1151.26
2303,1453,125,5,869.45,0.0,500.76
2304,1453,143,3,815.94,0.0,462.44
2305,1454,27,5,1540.8,1383.63,825.81
2306,1455,172,4,368.33,0.0,227.04
2307,1455,74,1,161.49,0.0,100.7
2308,1456,80,5,1838.71,0.0,1403.47
2309,1457,96,2,1599.38,0.0,1029.16
2310,1457,131,2,1070.65,0.0,464.75
2311,1457,47,5,80.37,0.0,55.36
2312,1458,58,1,963.9,0.0,662.4
2313,1458,107,1,1997.25,0.0,1191.75
2314,1458,184,5,434.04,0.0,273.06
2315,1458,148,5,279.67,0.0,165.89
2316,1459,27,1,1540.8,165.14,825.81
2317,1459,122,2,1533.34,0.0,1213.91
2318,1460,53,5,1759.36,0.0,784.62
2319,1460,198,2,975.1,0.0,592.6
2320,1460,192,1,1394.96,0.0,701.33
2321,1460,134,4,1107.87,0.0,856.66
2322,1461,103,4,1779.65,0.0,828.81
2323,1461,99,2,1468.4,162.27,680.95
2324,1461,115,4,1403.72,0.0,946.66
2325,1462,99,5,1468.4,1370.97,680.95
2326,1463,76,1,1342.28,0.0,833.02
2327,1463,159,1,650.97,85.1,303.93
2328,1464,22,4,1656.33,0.0,974.93
2329,1464,99,4,1468.4,0.0,680.95
2330,1464,27,1,1540.8,0.0,825.81
2331,1465,148,1,279.67,0.0,165.89
2332,1465,124,1,143.66,0.0,100.67
2333,1466,94,3,1824.03,0.0,1151.49
2334,1467,148,5,279.67,0.0,165.89
2335,1468,104,5,501.79,0.0,368.22
2336,1469,141,4,803.29,0.0,419.39
2337,1469,53,5,1759.36,0.0,784.62
2338,1470,8,3,1132.93,0.0,657.5
2339,1470,49,2,1454.6,0.0,796.35
2340,1471,45,1,1427.63,0.0,649.18
2341,1472,4,1,485.08,0.0,276.4
2342,1473,173,5,690.68,0.0,376.23
2343,1474,166,4,1401.09,732.76,578.92
2344,1475,165,5,1679.14,0.0,729.8
2345,1475,31,1,1427.76,0.0,677.02
2346,1475,118,5,1851.52,1092.69,1004.31
2347,1476,98,1,1870.96,0.0,830.29
2348,1476,89,5,571.99,0.0,318.33
2349,1477,148,3,279.67,163.28,165.89
2350,1478,127,2,274.15,0.0,190.98
2351,1479,150,1,273.99,0.0,205.97
2352,1480,64,4,834.47,0.0,553.62
2353,1481,167,1,1624.5,0.0,1151.26
2354,1481,37,5,1546.53,0.0,654.92
2355,1482,124,5,143.66,57.85,100.67
2356,1482,198,1,975.1,0.0,592.6
2357,1482,110,1,370.66,0.0,261.98
2358,1483,66,5,44.39,0.0,27.87
2359,1484,49,3,1454.6,0.0,796.35
2360,1485,25,3,1780.3,0.0,921.25
2361,1485,18,1,1640.19,0.0,682.92
2362,1485,28,1,1272.35,0.0,527.11
2363,1485,63,1,1905.36,347.33,1490.14
2364,1486,118,4,1851.52,0.0,1004.31
2365,1487,25,2,1780.3,0.0,921.25
2366,1488,161,5,1724.47,0.0,735.43
2367,1489,187,1,1812.15,367.07,1098.72
2368,1489,168,1,1383.69,0.0,772.94
2369,1490,100,4,21.34,0.0,9.5
2370,1490,128,1,669.04,0.0,385.97
2371,1491,80,2,1838.71,0.0,1403.47
2372,1491,118,1,1851.52,0.0,1004.31
2373,1491,175,1,124.17,0.0,66.58
2374,1492,130,1,1026.46,0.0,684.18
2375,1492,196,3,1789.23,597.93,1274.42
2376,1493,140,2,1641.32,0.0,878.94
2377,1493,56,1,1898.48,0.0,1281.98
2378,1494,56,3,1898.48,0.0,1281.98
2379,1495,172,4,368.33,0.0,227.04
2380,1496,171,3,964.56,0.0,672.88
2381,1496,152,1,74.94,0.0,48.99
2382,1497,82,2,348.59,0.0,233.79
2383,1498,97,1,67.78,0.0,43.85
2384,1499,111,3,1093.39,0.0,870.98
2385,1499,112,3,1079.04,0.0,485.89
2386,1500,96,4,1599.38,0.0,1029.16
2387,1501,163,4,1692.17,0.0,1235.37
2388,1502,117,5,1115.53,0.0,837.06
2389,1502,41,5,402.84,0.0,311.35
2390,1503,125,1,869.45,0.0,500.76
2391,1503,195,5,1262.73,0.0,998.94
2392,1503,87,3,1665.43,0.0,1319.95
2393,1503,30,5,728.37,0.0,348.68
2394,1504,165,5,1679.14,426.24,729.8
2395,1504,82,4,348.59,0.0,233.79
2396,1505,48,2,94.01,0.0,39.69
2397,1505,73,5,375.74,0.0,185.09
2398,1506,17,5,1907.09,0.0,917.64
2399,1507,159,4,650.97,370.58,303.93
2400,1508,129,5,362.84,0.0,214.96
2401,1509,190,3,211.2,0.0,93.15
2402,1510,100,1,21.34,0.0,9.5
2403,1510,114,1,550.74,0.0,398.76
2404,1511,113,2,241.55,0.0,119.77
2405,1512,14,2,1299.6,0.0,584.06
2406,1513,197,3,26.75,0.0,19.26
2407,1514,76,3,1342.28,0.0,833.02
2408,1514,165,4,1679.14,0.0,729.8
2409,1514,133,3,1117.69,0.0,811.11
2410,1515,60,3,244.05,0.0,172.59
2411,1515,76,3,1342.28,0.0,833.02
2412,1516,93,5,713.59,0.0,539.18
2413,1517,95,4,569.34,0.0,363.07
2414,1518,152,4,74.94,0.0,48.99
2415,1518,2,3,837.19,0.0,642.75
2416,1519,144,3,600.21,0.0,262.77
2417,1520,102,5,1321.27,0.0,743.25
2418,1520,185,3,1346.26,0.0,659.71
2419,1521,148,1,279.67,0.0,165.89
2420,1522,91,4,1145.97,0.0,864.29
2421,1523,46,2,1450.83,0.0,811.15
2422,1524,40,3,497.75,0.0,212.91
2423,1524,6,4,210.87,0.0,118.71
2424,1525,96,2,1599.38,0.0,1029.16
2425,1525,23,3,1754.74,0.0,904.77
2426,1526,77,1,229.07,0.0,129.11
2427,1526,161,4,1724.47,0.0,735.43
2428,1527,139,1,724.92,0.0,563.55
2429,1527,125,1,869.45,0.0,500.76
2430,1527,51,1,916.53,0.0,622.22
2431,1528,105,2,1693.14,0.0,1118.35
2432,1529,169,4,1294.51,0.0,892.02
2433,1529,149,2,1426.18,0.0,1083.22
2434,1529,97,3,67.78,0.0,43.85
2435,1530,25,2,1780.3,0.0,921.25
2436,1530,116,1,1825.64,0.0,1227.86
2437,1531,162,4,1313.35,0.0,970.54
2438,1531,13,4,1576.56,0.0,1214.72
2439,1532,64,3,834.47,0.0,553.62
2440,1533,69,3,773.25,0.0,527.62
2441,1534,53,4,1759.36,0.0,784.62
2442,1534,53,4,1759.36,0.0,784.62
2443,1535,151,1,1890.0,0.0,1450.48
2444,1536,101,4,1731.99,0.0,764.96
2445,1537,189,4,1012.17,0.0,623.86
2446,1538,19,5,1244.37,0.0,689.09
2447,1538,80,5,1838.71,0.0,1403.47
2448,1539,195,5,1262.73,0.0,998.94
2449,1540,159,1,650.97,0.0,303.93
2450,1540,190,5,211.2,0.0,93.15
2451,1541,131,2,1070.65,0.0,464.75
2452,1542,138,5,1358.21,0.0,571.38
2453,1542,160,4,1301.86,0.0,988.45
2454,1542,54,2,356.37,83.88,178.42
2455,1543,11,2,443.59,0.0,309.23
2456,1543,192,2,1394.96,0.0,701.33
2457,1544,91,5,1145.97,0.0,864.29
2458,1545,18,1,1640.19,0.0,682.92
2459,1545,154,5,727.78,0.0,498.54
2460,1546,131,5,1070.65,0.0,464.75
2461,1547,170,4,799.03,0.0,458.9
2462,1547,187,3,1812.15,0.0,1098.72
2463,1548,78,4,1120.7,0.0,587.05
2464,1548,126,3,258.32,0.0,135.69
2465,1549,90,4,1137.0,0.0,867.42
2466,1550,125,1,869.45,0.0,500.76
2467,1551,97,1,67.78,0.0,43.85
2468,1551,32,1,821.57,0.0,594.11
2469,1552,134,4,1107.87,259.39,856.66
2470,1553,11,3,443.59,0.0,309.23
2471,1554,30,5,728.37,0.0,348.68
2472,1555,103,1,1779.65,0.0,828.81
2473,1556,41,4,402.84,0.0,311.35
2474,1557,122,1,1533.34,0.0,1213.91
2475,1558,126,5,258.32,0.0,135.69
2476,1559,196,3,1789.23,0.0,1274.42
2477,1560,115,4,1403.72,0.0,946.66
2478,1561,161,2,1724.47,0.0,735.43
2479,1562,139,1,724.92,0.0,563.55
2480,1563,19,5,1244.37,0.0,689.09
2481,1564,137,1,1046.25,0.0,517.86
2482,1565,33,4,1699.17,0.0,1092.46
2483,1565,76,2,1342.28,0.0,833.02
2484,1566,33,4,1699.17,0.0,1092.46
2485,1567,77,2,229.07,0.0,129.11
2486,1568,123,3,1833.93,871.49,748.85
2487,1568,91,5,1145.97,714.87,864.29
2488,1569,195,2,1262.73,0.0,998.94
2489,1570,63,2,1905.36,0.0,1490.14
2490,1571,24,5,230.86,0.0,152.2
2491,1571,125,4,869.45,0.0,500.76
2492,1572,93,4,713.59,0.0,539.18
2493,1573,140,3,1641.32,0.0,878.94
2494,1574,140,4,1641.32,0.0,878.94
2495,1574,87,5,1665.43,0.0,1319.95
2496,1575,92,4,278.56,0.0,154.3
2497,1576,1,5,940.68,0.0,693.18
2498,1576,10,4,1851.92,0.0,804.04
2499,1577,181,2,1918.34,0.0,1274.22
2500,1578,152,3,74.94,0.0,48.99
2501,1578,107,5,1997.25,0.0,1191.75
2502,1578,124,5,143.66,0.0,100.67
2503,1579,23,2,1754.74,0.0,904.77
2504,1579,155,4,514.03,0.0,246.82
2505,1580,78,1,1120.7,0.0,587.05
2506,1580,92,3,278.56,0.0,154.3
2507,1580,24,4,230.86,0.0,152.2
2508,1581,180,2,376.07,0.0,239.65
2509,1582,5,2,1814.77,0.0,879.14
2510,1582,76,4,1342.28,732.09,833.02
2511,1583,167,2,1624.5,0.0,1151.26
2512,1584,78,5,1120.7,0.0,587.05
2513,1585,25,2,1780.3,0.0,921.25
2514,1586,46,5,1450.83,0.0,811.15
2515,1587,78,1,1120.7,0.0,587.05
2516,1587,150,1,273.99,0.0,205.97
2517,1588,144,2,600.21,0.0,262.77
2518,1588,98,3,1870.96,0.0,830.29
2519,1589,17,4,1907.09,0.0,917.64
2520,1590,72,5,1578.05,0.0,673.47
2521,1590,6,4,210.87,0.0,118.71
2522,1591,152,2,74.94,0.0,48.99
2523,1592,85,4,1568.21,0.0,639.21
2524,1592,192,3,1394.96,0.0,701.33
2525,1593,116,1,1825.64,0.0,1227.86
2526,1593,132,3,481.94,0.0,268.63
2527,1593,110,5,370.66,0.0,261.98
2528,1594,20,1,923.5,0.0,524.66
2529,1595,22,5,1656.33,0.0,974.93
2530,1595,135,1,336.54,0.0,262.1
2531,1595,3,1,1836.27,0.0,1338.35
2532,1596,40,5,497.75,283.6,212.91
2533,1597,190,5,211.2,0.0,93.15
2534,1598,124,2,143.66,0.0,100.67
2535,1599,63,5,1905.36,0.0,1490.14
2536,1600,57,1,1697.7,196.6,1322.44
2537,1601,8,3,1132.93,0.0,657.5
2538,1601,68,4,1964.1,0.0,1434.5
2539,1601,50,1,1959.37,0.0,1210.65
2540,1602,103,2,1779.65,0.0,828.81
2541,1602,145,1,315.99,0.0,252.57
2542,1602,199,2,974.73,0.0,667.3
2543,1603,20,5,923.5,0.0,524.66
2544,1604,110,3,370.66,0.0,261.98
2545,1604,69,2,773.25,0.0,527.62
2546,1604,9,5,703.35,0.0,545.99
2547,1605,124,2,143.66,0.0,100.67
2548,1606,83,2,1632.46,0.0,1273.19
2549,1607,30,3,728.37,0.0,348.68
2550,1608,131,4,1070.65,0.0,464.75
2551,1609,8,4,1132.93,0.0,657.5
2552,1609,45,3,1427.63,321.46,649.18
2553,1610,39,4,1123.5,0.0,845.6
2554,1611,8,1,1132.93,0.0,657.5
2555,1611,78,5,1120.7,333.59,587.05
2556,1611,81,4,1867.35,0.0,1083.79
2557,1611,154,1,727.78,0.0,498.54
2558,1612,66,4,44.39,0.0,27.87
2559,1613,7,1,1075.18,0.0,590.15
2560,1614,47,1,80.37,0.0,55.36
2561,1615,81,1,1867.35,155.21,1083.79
2562,1615,16,5,568.35,0.0,303.82
2563,1616,5,4,1814.77,0.0,879.14
2564,1616,183,4,1244.16,0.0,704.79
2565,1616,11,5,443.59,0.0,309.23
2566,1617,108,1,380.52,90.72,185.67
2567,1618,182,1,205.62,0.0,146.11
2568,1618,184,2,434.04,0.0,273.06
2569,1619,58,5,963.9,0.0,662.4
2570,1619,152,3,74.94,27.8,48.99
