pedido_id,cliente_id,data_pedido,status,valor_total,metodo_pagamento,endereco_id
1314,465,2023-02-02 10:38:00,completed,7863.19,cartao_credito,173
1315,163,2025-01-17 13:56:00,completed,3066.68,boleto,215
1316,441,2023-08-21 23:46:00,completed,138.5,pix,166
1317,284,2025-08-08 19:42:00,completed,11241.48,pix,319
1318,333,2024-01-01 15:57:00,completed,6915.34,boleto,162
1319,368,2023-10-07 21:56:00,completed,4923.96,pix,315
1320,377,2023-04-10 23:57:00,completed,10431.33,cartao_credito,123
1321,265,2025-05-14 15:48:00,completed,5230.38,boleto,25
1322,272,2023-03-20 13:11:00,pending,2185.11,pix,185
1323,220,2025-08-01 07:43:00,pending,4716.34,cartao_credito,218
1324,239,2023-02-16 21:21:00,completed,9228.23,boleto,135
1325,440,2025-08-11 12:20:00,completed,9365.4,cartao_credito,68
1326,127,2023-11-07 07:36:00,completed,3938.0,cartao_credito,51
1327,28,2023-08-02 00:38:00,completed,5917.21,boleto,352
1328,175,2025-07-12 10:21:00,completed,5278.08,boleto,245
1329,224,2025-07-17 00:03:00,completed,1145.97,cartao_credito,99
1330,411,2025-01-02 23:37:00,returned,4617.5,pix,74
1331,228,2023-08-05 19:34:00,completed,761.04,pix,392
1332,377,2024-02-23 21:58:00,completed,8588.06,cartao_credito,366
1333,249,2025-02-01 03:46:00,pending,241.55,boleto,345
1334,9,2023-03-13 03:05:00,completed,5668.9,cartao_credito,277
1335,310,2025-06-05 16:11:00,completed,7130.9,pix,253
1336,10,2023-04-02 02:25:00,completed,4107.85,cartao_credito,254
1337,86,2025-07-29 18:58:00,pending,4283.28,boleto,281
1338,120,2024-05-13 23:33:00,completed,5429.3,pix,357
1339,411,2024-12-29 16:04:00,completed,8873.71,pix,61
1340,31,2024-03-28 00:16:00,completed,815.94,pix,27
1341,294,2024-02-07 12:06:00,completed,3905.58,cartao_credito,346
1342,168,2025-07-27 04:25:00,completed,206.2,cartao_credito,175
1343,190,2023-07-28 16:55:00,returned,5463.15,boleto,352
1344,171,2024-02-29 09:17:00,completed,2603.04,cartao_credito,128
1345,14,2024-12-08 07:46:00,completed,4779.86,boleto,231
1346,397,2024-01-06 10:42:00,completed,4582.65,pix,203
1347,345,2025-08-03 10:42:00,pending,569.34,boleto,3
1348,87,2024-02-19 01:09:00,completed,2186.78,cartao_credito,219
1349,3,2023-09-29 17:01:00,completed,2631.06,cartao_credito,130
1350,241,2023-08-01 14:39:00,completed,1742.95,cartao_credito,158
1351,219,2023-08-23 21:25:00,completed,4733.32,boleto,195
1352,445,2024-12-28 08:34:00,completed,4976.64,boleto,95
1353,128,2024-11-11 23:36:00,completed,5799.35,cartao_credito,178
1354,168,2023-01-24 05:34:00,completed,5614.88,boleto,157
1355,32,2024-01-22 19:28:00,pending,283.97,cartao_credito,312
1356,284,2024-02-20 22:39:00,completed,837.19,cartao_credito,103
1357,365,2024-03-08 19:11:00,completed,7582.81,boleto,61
1358,29,2024-11-08 07:54:00,completed,7406.08,boleto,257
1359,28,2023-08-19 06:17:00,completed,330.23,cartao_credito,356
1360,476,2023-11-12 08:14:00,completed,64.02,pix,302
1361,395,2024-07-02 08:04:00,completed,4107.85,cartao_credito,278
1362,187,2024-12-05 12:19:00,completed,6727.02,boleto,109
1363,451,2025-05-10 01:08:00,cancelled,14924.86,pix,12
1364,459,2024-05-23 12:07:00,completed,2544.7,boleto,75
1365,10,2025-07-29 07:34:00,completed,5704.72,boleto,70
1366,410,2025-05-13 18:47:00,returned,4322.67,pix,199
1367,382,2023-05-22 18:26:00,cancelled,1616.67,cartao_credito,223
1368,80,2023-06-18 05:40:00,completed,5670.93,boleto,328
1369,31,2024-06-30 13:33:00,completed,1275.31,pix,10
1370,354,2023-09-18 06:58:00,completed,10414.55,pix,46
1371,442,2024-04-21 20:44:00,completed,1708.15,boleto,32
1372,63,2025-04-22 22:59:00,completed,4074.63,boleto,183
1373,207,2024-05-26 23:56:00,completed,1847.0,boleto,289
1374,227,2025-01-17 01:23:00,completed,322.98,boleto,357
1375,492,2023-11-14 00:13:00,completed,3156.1,pix,16
1376,317,2025-05-02 18:04:00,completed,5664.65,boleto,321
1377,5,2024-08-02 04:05:00,cancelled,5230.02,pix,343
1378,246,2023-01-14 18:11:00,completed,6017.48,boleto,376
1379,320,2025-02-08 00:35:00,completed,1350.64,pix,389
1380,229,2023-05-16 17:40:00,completed,7273.0,cartao_credito,20
1381,291,2025-02-26 22:25:00,completed,8946.15,cartao_credito,89
1382,287,2023-02-04 03:57:00,completed,3225.54,boleto,81
1383,495,2023-08-22 07:35:00,completed,8964.44,pix,196
1384,144,2023-05-20 21:26:00,returned,2626.17,boleto,93
1385,346,2025-07-12 14:07:00,completed,3900.8,cartao_credito,68
1386,278,2023-01-17 02:27:00,completed,5614.88,pix,85
1387,446,2025-04-15 13:39:00,completed,5188.16,boleto,332
1388,130,2025-04-06 03:28:00,completed,273.99,cartao_credito,188
1389,332,2023-07-28 17:02:00,completed,9215.57,boleto,218
1390,273,2025-05-11 19:59:00,completed,133.17,cartao_credito,305
1391,160,2024-05-08 18:42:00,completed,7470.19,boleto,169
1392,450,2024-02-18 19:19:00,completed,3559.3,cartao_credito,162
1393,182,2023-11-18 06:33:00,completed,2709.37,cartao_credito,314
1394,218,2025-06-25 01:33:00,completed,2580.84,cartao_credito,331
1395,250,2023-12-23 10:01:00,completed,3411.0,cartao_credito,129
1396,282,2023-07-05 14:57:00,completed,2676.16,pix,360
1397,494,2023-06-15 04:17:00,completed,1641.32,boleto,287
1398,163,2025-05-09 15:55:00,completed,7728.44,cartao_credito,73
1399,217,2025-08-23 03:23:00,pending,3074.73,boleto,65
1400,478,2024-11-21 16:41:00,pending,4639.59,cartao_credito,38
1401,275,2023-01-14 09:02:00,completed,8789.29,cartao_credito,43
1402,34,2023-03-27 00:29:00,completed,2762.72,cartao_credito,222
1403,372,2023-11-17 22:17:00,pending,5591.17,boleto,104
1404,402,2025-07-02 14:41:00,completed,7094.8,boleto,119
1405,463,2025-05-06 16:14:00,completed,1455.56,cartao_credito,79
1406,476,2023-10-05 02:56:00,completed,239.31,cartao_credito,312
1407,1,2024-11-10 06:07:00,completed,6423.12,pix,377
1408,312,2023-03-05 18:34:00,cancelled,9175.81,boleto,115
1409,168,2023-09-06 03:43:00,completed,443.59,boleto,125
1410,117,2024-07-08 11:59:00,completed,4583.88,cartao_credito,6
1411,203,2024-03-13 14:39:00,completed,6375.95,boleto,40
1412,48,2025-02-02 09:10:00,completed,12465.52,pix,132
1413,477,2025-03-10 02:51:00,completed,1736.16,boleto,143
1414,338,2025-05-10 20:50:00,returned,5477.5,pix,239
1415,13,2023-01-09 08:11:00,pending,8659.95,boleto,254
1416,307,2024-05-09 13:41:00,completed,1381.36,cartao_credito,318
1417,19,2025-05-26 07:54:00,completed,2447.82,cartao_credito,381
1418,221,2024-02-05 23:32:00,completed,7823.82,boleto,209
1419,479,2023-04-17 12:40:00,completed,2753.7,boleto,83
1420,154,2024-06-03 03:44:00,completed,16089.7,cartao_credito,93
1421,170,2024-09-11 21:44:00,completed,6397.52,boleto,64
1422,120,2024-08-31 04:26:00,completed,3928.2,pix,295
1423,245,2023-07-29 21:33:00,completed,1403.72,cartao_credito,300
1424,203,2023-10-03 05:56:00,completed,188.02,boleto,360
1425,400,2024-12-12 01:28:00,completed,6716.56,pix,241
1426,104,2023-09-12 04:06:00,returned,6205.78,boleto,272
1427,28,2023-01-14 17:04:00,completed,3093.0,boleto,305
1428,485,2024-09-15 11:09:00,pending,4256.88,pix,88
1429,181,2024-11-20 12:12:00,completed,574.64,boleto,177
1430,453,2023-04-15 07:07:00,completed,1930.02,cartao_credito,358
1431,401,2025-02-24 11:53:00,completed,6938.47,cartao_credito,84
1432,275,2024-11-21 22:11:00,completed,1824.03,pix,26
1433,136,2024-02-13 21:24:00,completed,3585.34,boleto,253
1434,274,2023-06-21 00:42:00,pending,7704.0,boleto,113
1435,4,2024-05-03 05:04:00,completed,923.44,pix,17
1436,174,2025-03-19 04:59:00,completed,4126.11,boleto,350
1437,11,2023-01-12 03:16:00,returned,3883.53,boleto,36
1438,309,2025-04-18 14:44:00,completed,4107.85,pix,189
1439,243,2024-04-27 16:37:00,pending,1290.42,pix,376
1440,43,2025-01-25 03:14:00,completed,6652.55,pix,211
1441,36,2024-05-02 01:15:00,pending,9220.11,boleto,110
1442,119,2023-02-25 16:33:00,completed,12855.1,pix,8
1443,158,2025-05-25 01:59:00,completed,4622.4,boleto,316
1444,347,2024-01-07 11:13:00,completed,1526.68,pix,160
1445,147,2024-10-28 11:28:00,pending,11238.0,boleto,132
1446,315,2025-03-15 08:21:00,completed,15557.83,boleto,10
1447,35,2023-08-17 11:48:00,completed,3904.56,cartao_credito,113
1448,71,2024-12-27 03:09:00,completed,6565.28,boleto,49
1449,163,2023-12-20 16:42:00,completed,1640.9,pix,324
1450,471,2023-03-17 17:08:00,completed,6711.4,cartao_credito,277
1451,223,2024-07-21 13:18:00,completed,8757.48,pix,254
1452,471,2023-11-28 12:30:00,pending,8928.18,cartao_credito,210
1453,197,2024-07-06 15:49:00,completed,6795.07,boleto,187
1454,483,2025-08-16 23:56:00,completed,6320.37,cartao_credito,49
1455,394,2023-02-28 16:56:00,completed,1634.81,pix,348
1456,5,2025-04-11 16:17:00,completed,9193.55,boleto,213
1457,200,2024-01-02 06:53:00,pending,5741.91,cartao_credito,164
1458,238,2023-12-07 06:18:00,cancelled,6529.7,pix,270
1459,208,2024-07-24 19:41:00,completed,4442.34,pix,79
1460,315,2025-04-16 05:13:00,completed,16573.44,pix,58
1461,231,2023-05-17 00:42:00,completed,15508.01,boleto,312
1462,29,2024-07-01 22:15:00,completed,5971.03,cartao_credito,26
1463,494,2025-06-19 07:56:00,completed,1908.15,pix,60
1464,233,2024-10-01 15:05:00,completed,14039.72,cartao_credito,62
1465,417,2023-03-07 19:42:00,completed,423.33,cartao_credito,72
1466,226,2025-05-05 12:39:00,pending,5472.09,pix,237
1467,85,2024-02-08 05:17:00,completed,1398.35,cartao_credito,198
1468,500,2023-08-05 03:32:00,completed,2508.95,cartao_credito,137
1469,278,2025-06-28 00:08:00,completed,12009.96,pix,345
1470,327,2024-02-12 08:27:00,completed,6307.99,pix,40
1471,417,2023-10-31 14:16:00,completed,1427.63,boleto,240
1472,443,2023-03-30 05:20:00,completed,485.08,boleto,22
1473,392,2024-02-03 05:32:00,completed,3453.4,boleto,132
1474,55,2024-04-23 13:10:00,cancelled,4871.6,cartao_credito,296
1475,232,2024-02-18 19:20:00,completed,17988.37,cartao_credito,30
1476,466,2024-08-28 09:03:00,completed,4730.91,pix,149
1477,96,2025-04-13 11:20:00,completed,675.73,cartao_credito,211
1478,416,2024-08-22 10:30:00,completed,548.3,cartao_credito,158
1479,245,2024-11-23 07:09:00,completed,273.99,boleto,356
1480,473,2023-06-13 21:20:00,pending,3337.88,cartao_credito,185
1481,194,2023-04-27 15:15:00,completed,9357.15,pix,233
1482,99,2024-06-05 00:53:00,completed,2006.21,cartao_credito,29
1483,254,2025-01-19 10:00:00,pending,221.95,pix,98
1484,437,2023-03-23 02:11:00,completed,4363.8,cartao_credito,92
1485,123,2025-05-07 21:09:00,completed,9811.47,cartao_credito,47
1486,253,2023-09-15 02:49:00,completed,7406.08,boleto,247
1487,428,2023-01-13 03:51:00,cancelled,3560.6,pix,52
1488,245,2024-09-06 06:23:00,completed,8622.35,pix,193
1489,272,2024-12-21 08:54:00,pending,2828.77,pix,2
1490,266,2023-01-12 03:50:00,returned,754.4,cartao_credito,5
1491,277,2025-02-01 04:34:00,completed,5653.11,cartao_credito,3
1492,192,2025-03-24 22:03:00,completed,5796.22,boleto,84
1493,29,2024-11-04 16:15:00,completed,5181.12,cartao_credito,345
1494,180,2024-01-27 05:09:00,completed,5695.44,boleto,211
1495,95,2025-03-28 20:45:00,completed,1473.32,cartao_credito,202
1496,18,2024-07-21 21:41:00,pending,2968.62,boleto,47
1497,219,2024-07-26 18:53:00,completed,697.18,boleto,88
1498,92,2023-01-04 23:18:00,completed,67.78,boleto,90
1499,458,2024-08-11 23:07:00,completed,6517.29,cartao_credito,23
1500,419,2023-01-24 23:31:00,completed,6397.52,cartao_credito,134
1501,380,2023-02-24 19:09:00,completed,6768.68,boleto,41
1502,227,2023-02-08 11:15:00,completed,7591.85,boleto,153
1503,337,2024-07-21 21:53:00,completed,15821.24,pix,226
1504,133,2024-02-20 09:18:00,completed,9363.82,boleto,393
1505,220,2023-09-14 00:05:00,pending,2066.72,cartao_credito,374
1506,356,2023-02-01 02:56:00,completed,9535.45,cartao_credito,41
1507,185,2023-02-07 20:26:00,completed,2233.3,boleto,239
1508,63,2023-08-07 12:33:00,completed,1814.2,cartao_credito,159
1509,55,2024-12-17 12:10:00,completed,633.6,cartao_credito,25
1510,227,2024-10-03 06:56:00,pending,572.08,pix,271
1511,422,2023-05-22 04:38:00,pending,483.1,boleto,94
1512,272,2024-01-05 01:39:00,cancelled,2599.2,cartao_credito,329
1513,291,2023-03-20 02:52:00,completed,80.25,boleto,226
1514,464,2023-01-19 06:29:00,completed,14096.47,cartao_credito,307
1515,258,2023-09-25 21:49:00,pending,4758.99,pix,298
1516,239,2024-04-06 11:19:00,completed,3567.95,cartao_credito,336
1517,208,2023-09-01 08:08:00,pending,2277.36,boleto,125
1518,147,2025-02-20 20:25:00,completed,2811.33,boleto,74
1519,328,2025-06-21 18:51:00,completed,1800.63,pix,367
1520,97,2024-10-16 08:43:00,completed,10645.13,cartao_credito,299
1521,55,2025-09-12 05:13:00,completed,279.67,cartao_credito,344
1522,163,2024-05-04 12:11:00,completed,4583.88,boleto,248
1523,115,2024-04-06 17:29:00,completed,2901.66,pix,214
1524,237,2025-04-15 13:39:00,completed,2336.73,cartao_credito,378
1525,460,2023-11-10 23:33:00,completed,8462.98,boleto,312
1526,16,2025-09-05 13:45:00,completed,7126.95,cartao_credito,253
1527,433,2024-09-03 12:19:00,completed,2510.9,cartao_credito,272
1528,343,2025-01-12 08:53:00,pending,3386.28,boleto,167
1529,390,2024-02-13 09:20:00,completed,8233.74,boleto,124
1530,234,2025-01-16 03:30:00,completed,5386.24,pix,245
1531,323,2025-02-21 18:09:00,completed,11559.64,boleto,133
1532,262,2024-04-01 11:10:00,completed,2503.41,cartao_credito,370
1533,280,2023-11-23 08:35:00,cancelled,2319.75,cartao_credito,91
1534,382,2023-05-09 08:33:00,completed,14074.88,cartao_credito,390
1535,93,2024-04-22 22:53:00,completed,1890.0,cartao_credito,65
1536,200,2024-05-24 23:53:00,completed,6927.96,boleto,257
1537,252,2025-06-25 13:07:00,completed,4048.68,boleto,354
1538,275,2023-07-17 04:51:00,completed,15415.4,cartao_credito,191
1539,482,2023-03-16 17:45:00,completed,6313.65,boleto,14
1540,339,2025-06-23 14:16:00,completed,1706.97,pix,132
1541,6,2023-03-29 04:49:00,completed,2141.3,boleto,287
1542,382,2024-08-08 20:44:00,completed,12627.35,pix,171
1543,67,2023-08-15 08:11:00,completed,3677.1,pix,372
1544,63,2023-02-07 00:55:00,completed,5729.85,cartao_credito,258
1545,315,2024-01-30 15:45:00,completed,5279.09,boleto,400
1546,393,2025-09-07 15:36:00,completed,5353.25,cartao_credito,79
1547,451,2024-03-18 01:34:00,completed,8632.57,cartao_credito,36
1548,314,2023-09-16 03:30:00,completed,5257.76,pix,170
1549,106,2025-04-09 08:19:00,completed,4548.0,cartao_credito,316
1550,15,2024-11-13 04:40:00,completed,869.45,pix,333
1551,211,2025-05-23 03:38:00,completed,889.35,pix,76
1552,279,2025-05-31 16:34:00,completed,4172.09,pix,171
1553,11,2024-10-10 04:39:00,cancelled,1330.77,boleto,269
1554,275,2025-03-27 21:08:00,completed,3641.85,boleto,4
1555,112,2023-04-12 05:21:00,completed,1779.65,cartao_credito,149
1556,171,2025-02-15 02:32:00,completed,1611.36,boleto,311
1557,148,2023-03-22 05:55:00,completed,1533.34,pix,174
1558,110,2023-04-28 04:37:00,completed,1291.6,boleto,342
1559,454,2023-04-28 22:31:00,cancelled,5367.69,boleto,4
1560,40,2023-01-20 05:40:00,pending,5614.88,pix,347
1561,273,2023-02-26 10:48:00,completed,3448.94,cartao_credito,126
1562,284,2025-07-16 22:03:00,completed,724.92,cartao_credito,160
1563,161,2023-07-31 16:45:00,completed,6221.85,pix,292
1564,23,2024-12-09 09:23:00,completed,1046.25,pix,376
1565,113,2025-08-22 06:47:00,completed,9481.24,pix,393
1566,23,2025-03-25 09:44:00,completed,6796.68,boleto,210
1567,289,2024-08-09 23:39:00,pending,458.14,boleto,74
1568,297,2023-06-13 04:32:00,completed,9645.28,boleto,378
1569,359,2025-03-25 04:15:00,completed,2525.46,pix,304
1570,169,2025-03-03 10:02:00,completed,3810.72,cartao_credito,277
1571,80,2023-08-24 14:49:00,completed,4632.1,pix,95
1572,490,2025-02-13 14:08:00,completed,2854.36,pix,280
1573,136,2025-02-17 05:51:00,completed,4923.96,boleto,327
1574,230,2024-04-19 16:48:00,completed,14892.43,pix,57
1575,311,2024-09-26 20:49:00,completed,1114.24,cartao_credito,293
1576,257,2025-08-07 10:59:00,completed,12111.08,cartao_credito,329
1577,332,2024-10-30 10:55:00,completed,3836.68,boleto,23
1578,385,2023-01-04 00:52:00,completed,10929.37,pix,340
1579,46,2025-09-01 02:25:00,completed,5565.6,pix,70
1580,6,2024-08-08 12:37:00,completed,2879.82,cartao_credito,126
1581,363,2024-09-08 05:12:00,completed,752.14,pix,235
1582,106,2023-01-23 12:01:00,pending,8266.57,pix,177
1583,289,2023-05-21 18:29:00,pending,3249.0,cartao_credito,182
1584,93,2025-04-23 23:24:00,completed,5603.5,pix,18
1585,470,2024-02-22 10:03:00,cancelled,3560.6,boleto,398
1586,147,2023-01-06 01:07:00,completed,7254.15,pix,196
1587,107,2023-09-18 18:55:00,completed,1394.69,boleto,26
1588,254,2024-04-23 01:41:00,completed,6813.3,pix,346
1589,246,2024-06-12 10:59:00,returned,7628.36,pix,182
1590,478,2025-03-12 22:33:00,completed,8733.73,pix,330
1591,17,2023-10-26 17:12:00,completed,149.88,cartao_credito,52
1592,328,2023-08-09 13:31:00,completed,10457.72,boleto,208
1593,485,2024-06-21 23:05:00,completed,5124.76,boleto,146
1594,433,2023-11-07 15:02:00,pending,923.5,cartao_credito,274
1595,48,2025-02-01 05:26:00,completed,10454.46,cartao_credito,359
1596,488,2025-09-18 19:45:00,completed,2205.15,cartao_credito,336
1597,46,2024-10-18 05:48:00,completed,1056.0,pix,367
1598,77,2024-11-22 20:10:00,pending,287.32,pix,308
1599,62,2025-09-26 12:34:00,completed,9526.8,boleto,155
1600,466,2025-03-21 05:31:00,completed,1501.1,boleto,157
1601,262,2023-02-25 23:29:00,completed,13214.56,pix,239
1602,336,2024-08-24 20:29:00,completed,5824.75,pix,386
1603,228,2023-04-04 13:06:00,completed,4617.5,cartao_credito,198
1604,143,2023-10-01 16:14:00,completed,6175.23,boleto,74
1605,396,2023-04-15 19:28:00,completed,287.32,cartao_credito,295
1606,102,2023-06-10 09:42:00,pending,3264.92,boleto,44
1607,22,2024-10-16 10:40:00,completed,2185.11,boleto,304
1608,248,2024-11-03 08:16:00,completed,4282.6,pix,27
1609,497,2024-07-01 01:30:00,pending,8493.15,boleto,122
1610,113,2023-05-28 11:29:00,completed,4494.0,boleto,323
1611,153,2024-09-08 18:39:00,completed,14600.02,pix,226
1612,483,2023-07-25 02:35:00,completed,177.56,boleto,53
1613,205,2023-04-03 20:20:00,cancelled,1075.18,cartao_credito,398
1614,440,2023-05-25 10:35:00,completed,80.37,cartao_credito,251
1615,306,2025-03-31 13:04:00,completed,4553.89,pix,284
1616,368,2024-02-05 09:55:00,completed,14453.67,pix,172
1617,17,2025-09-22 07:56:00,completed,289.8,boleto,13
1618,417,2023-05-25 08:02:00,completed,1073.7,pix,143
1619,485,2025-05-16 16:10:00,completed,9454.45,pix,49
1620,51,2025-08-28 03:52:00,returned,2822.04,cartao_credito,137
1621,298,2025-05-07 06:22:00,completed,1428.72,cartao_credito,317
1622,265,2024-11-05 00:59:00,completed,13999.08,cartao_credito,304
1623,268,2023-03-02 22:54:00,completed,1075.18,cartao_credito,336
1624,202,2024-10-21 02:35:00,completed,12321.74,boleto,180
1625,128,2024-12-01 11:31:00,completed,2072.04,cartao_credito,356
1626,464,2023-05-10 06:43:00,completed,899.4,pix,172
1627,166,2024-03-06 11:44:00,completed,1133.78,boleto,305
1628,392,2025-02-27 02:38:00,completed,1579.95,cartao_credito,224
1629,284,2023-12-24 23:06:00,returned,177.56,boleto,159
1630,203,2024-01-26 20:37:00,completed,1418.96,cartao_credito,302
1631,335,2025-06-04 11:44:00,completed,2335.67,boleto,80
1632,22,2024-07-15 03:14:00,completed,844.44,pix,95
1633,28,2025-02-22 03:38:00,completed,5771.96,cartao_credito,4
1634,281,2025-05-03 10:02:00,completed,7836.72,pix,42
1635,279,2025-08-10 02:41:00,pending,1350.64,cartao_credito,368
1636,395,2024-08-11 01:26:00,completed,4649.0,pix,275
1637,281,2024-11-02 21:01:00,completed,6043.96,cartao_credito,296
1638,238,2024-03-08 13:49:00,completed,9835.91,boleto,42
1639,72,2023-10-19 07:22:00,completed,978.44,pix,264
1640,46,2023-05-31 16:42:00,completed,9796.85,boleto,146
1641,423,2024-04-30 21:48:00,completed,2924.19,pix,153
1642,55,2024-06-01 08:09:00,completed,4844.7,cartao_credito,362
1643,155,2024-06-29 19:57:00,completed,4583.97,pix,285
1644,35,2025-05-03 20:10:00,completed,3732.48,pix,316
1645,83,2023-10-28 12:58:00,completed,8949.22,cartao_credito,266
1646,298,2025-03-18 20:16:00,cancelled,1301.86,boleto,331
1647,214,2023-12-11 08:52:00,completed,7841.05,cartao_credito,166
1648,356,2023-10-07 01:15:00,completed,13711.08,boleto,85
1649,261,2023-09-17 13:17:00,cancelled,2897.34,pix,268
1650,202,2023-03-06 14:51:00,completed,8122.5,pix,28
1651,494,2024-02-22 12:02:00,completed,4515.35,pix,156
1652,431,2023-09-06 08:37:00,completed,1991.0,cartao_credito,42
1653,138,2025-05-21 14:21:00,completed,5869.68,boleto,122
1654,59,2024-09-23 17:02:00,completed,618.6,cartao_credito,96
1655,350,2023-06-21 07:02:00,completed,2145.38,pix,180
1656,362,2023-07-11 05:41:00,pending,761.04,boleto,130
1657,346,2023-12-30 23:06:00,completed,1080.92,boleto,326
1658,277,2024-09-22 23:23:00,returned,2488.75,boleto,231
1659,179,2024-09-05 22:46:00,completed,2076.27,boleto,3
1660,200,2025-02-01 20:54:00,completed,7989.0,boleto,61
1661,456,2025-09-12 01:15:00,completed,1117.69,pix,309
1662,65,2025-04-11 17:19:00,completed,6220.8,cartao_credito,151
1663,451,2024-03-13 03:51:00,completed,7063.85,cartao_credito,71
1664,381,2024-06-22 18:59:00,completed,1851.36,pix,247
1665,150,2024-03-18 15:59:00,pending,5198.4,pix,392
1666,346,2025-03-01 18:29:00,completed,837.52,boleto,96
1667,314,2023-07-19 00:17:00,cancelled,1286.75,pix,319
1668,325,2024-10-26 20:16:00,completed,3067.69,cartao_credito,144
1669,212,2025-02-10 01:19:00,cancelled,4938.19,boleto,44
1670,17,2023-09-11 02:39:00,completed,5239.58,pix,125
1671,186,2023-11-28 01:11:00,completed,1301.52,pix,30
1672,487,2024-01-25 05:33:00,completed,1406.7,boleto,338
1673,455,2023-08-01 10:42:00,completed,8067.79,cartao_credito,20
1674,440,2025-07-27 12:34:00,completed,638.46,cartao_credito,256
1675,327,2024-11-07 02:51:00,completed,5591.16,boleto,240
1676,251,2025-01-10 05:57:00,completed,5195.97,boleto,313
1677,199,2025-05-16 16:33:00,completed,2566.3,cartao_credito,148
1678,437,2023-07-30 17:02:00,completed,3703.04,boleto,360
1679,271,2025-07-20 17:19:00,completed,2287.96,pix,182
1680,276,2023-08-25 04:07:00,completed,10001.92,cartao_credito,194
1681,399,2025-02-27 03:01:00,completed,6973.84,pix,165
1682,383,2024-06-25 09:24:00,completed,2837.92,boleto,269
1683,14,2025-05-10 22:41:00,returned,25997.89,pix,192
1684,105,2023-10-07 23:31:00,completed,17374.23,cartao_credito,324
1685,229,2024-05-12 03:49:00,completed,3859.47,pix,70
1686,394,2025-04-23 17:05:00,completed,7704.0,boleto,155
1687,138,2023-09-06 16:38:00,completed,1674.38,cartao_credito,164
1688,420,2025-09-17 13:54:00,completed,132.72,boleto,368
1689,428,2024-09-24 05:43:00,pending,5086.92,pix,181
1690,92,2024-08-20 05:31:00,completed,4976.64,cartao_credito,127
1691,1,2024-11-11 03:54:00,pending,7248.6,pix,389
1692,120,2025-08-25 17:33:00,completed,7202.58,pix,279
1693,206,2025-09-27 10:43:00,completed,10707.34,pix,386
1694,200,2024-11-17 16:32:00,completed,692.5,cartao_credito,390
1695,375,2024-10-01 10:02:00,returned,3918.74,pix,315
1696,26,2025-03-27 21:30:00,completed,6850.68,pix,324
1697,347,2024-03-05 23:06:00,completed,133.17,pix,382
1698,68,2023-11-07 16:58:00,completed,824.8,boleto,98
1699,262,2025-06-21 22:08:00,completed,5206.08,cartao_credito,222
1700,360,2024-12-28 02:47:00,completed,947.97,pix,339
1701,299,2024-04-12 14:33:00,completed,2240.56,cartao_credito,13
1702,175,2023-07-02 23:23:00,completed,5368.11,cartao_credito,242
1703,428,2023-03-07 02:53:00,cancelled,1754.74,pix,274
1704,284,2025-04-08 11:34:00,completed,4881.53,cartao_credito,109
1705,318,2024-06-02 07:16:00,completed,718.68,pix,194
1706,325,2025-02-14 14:03:00,completed,1104.99,cartao_credito,67
1707,203,2024-05-12 00:16:00,completed,8061.38,pix,143
1708,75,2023-01-19 14:34:00,completed,6157.31,boleto,281
1709,187,2025-06-09 11:34:00,completed,5808.96,pix,400
1710,231,2025-04-21 09:14:00,completed,4985.48,boleto,8
1711,316,2024-09-14 02:43:00,completed,1929.12,cartao_credito,169
1712,161,2023-10-27 13:00:00,completed,12026.79,cartao_credito,287
1713,95,2023-11-03 03:05:00,completed,3888.81,boleto,212
1714,319,2024-08-14 01:49:00,completed,1445.82,pix,205
1715,442,2023-03-08 04:14:00,returned,4876.48,pix,234
1716,153,2024-05-24 15:49:00,completed,244.61,boleto,180
1717,182,2024-02-24 16:07:00,completed,287.32,cartao_credito,253
1718,408,2025-09-10 17:02:00,completed,1143.98,cartao_credito,107
1719,348,2023-01-17 03:52:00,completed,1870.96,pix,326
1720,209,2023-10-04 10:23:00,completed,5348.38,pix,141
1721,231,2025-07-01 11:25:00,completed,546.07,pix,200
1722,225,2023-04-10 06:35:00,pending,1935.63,boleto,78
1723,256,2025-05-26 01:48:00,returned,1369.95,boleto,86
1724,429,2023-11-19 21:48:00,completed,2132.08,pix,331
1725,110,2023-08-24 00:13:00,completed,6621.96,cartao_credito,2
1726,266,2023-11-13 11:12:00,completed,3108.02,cartao_credito,56
1727,134,2023-05-29 05:47:00,completed,3468.56,cartao_credito,310
1728,133,2024-11-14 23:46:00,returned,14710.25,boleto,33
1729,147,2023-04-12 06:02:00,completed,4718.06,boleto,396
1730,306,2024-09-14 13:39:00,completed,6731.3,pix,299
1731,126,2023-08-10 16:45:00,completed,12597.59,cartao_credito,69
1732,342,2024-02-26 10:56:00,completed,3264.92,boleto,109
1733,403,2023-12-05 00:59:00,cancelled,6429.16,boleto,181
1734,67,2023-10-27 05:39:00,completed,8003.52,boleto,278
1735,101,2023-05-13 22:56:00,pending,7427.94,cartao_credito,285
1736,281,2023-12-24 14:45:00,cancelled,4815.91,boleto,92
1737,64,2023-07-14 01:40:00,completed,5579.84,boleto,254
1738,232,2024-06-30 19:47:00,completed,1586.48,cartao_credito,215
1739,384,2025-02-15 01:55:00,completed,1550.37,boleto,229
1740,428,2024-12-09 15:13:00,completed,6423.69,boleto,93
